"統計名：","令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）"
"表番号：","1-1-1"
"表題：","[総人口・総世帯数・男女・年齢・配偶関係] 男女別人口－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）"
"実施年月：","2020年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","/表章事項 コード","2020_01","2020_01","2020_01"
"","","","","","","/表章事項 補助コード","-","-","-"
"","","","","","","/表章事項","人口【人】","人口【人】","人口【人】"
"","","","","","","/男女 コード","0","1","2"
"","","","","","","/男女 補助コード","-","-","-"
"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","全国，都道府県，市区町村（2000年市区町村含む） コード","全国，都道府県，市区町村（2000年市区町村含む） 補助コード","全国，都道府県，市区町村（2000年市区町村含む）","/男女","総数","男","女"
"2020000000","","2020年","11464","","杉戸町","","43845","21927","21918"
"2020000000","","2020年","11465","","松伏町","","28266","14208","14058"
"2020000000","","2020年","12000","","千葉県","","6284480","3117987","3166493"
"2020000000","","2020年","12100","","千葉市","","974951","481246","493705"
"2020000000","","2020年","12101","","千葉市中央区","","211736","105766","105970"
"2020000000","","2020年","12102","","千葉市花見川区","","177328","87280","90048"
"2020000000","","2020年","12103","","千葉市稲毛区","","160582","80345","80237"
"2020000000","","2020年","12104","","千葉市若葉区","","146940","73000","73940"
"2020000000","","2020年","12105","","千葉市緑区","","129421","63121","66300"
"2020000000","","2020年","12106","","千葉市美浜区","","148944","71734","77210"
"2020000000","","2020年","12202","","銚子市","","58431","28248","30183"
"2020000000","","2020年","12203","","市川市","","496676","251351","245325"
"2020000000","","2020年","12204","","船橋市","","642907","318860","324047"
"2020000000","","2020年","12205","","館山市","","45153","21846","23307"
"2020000000","","2020年","12206","","木更津市","","136166","68450","67716"
"2020000000","","2020年","12207","","松戸市","","498232","247210","251022"
"2020000000","","2020年","12208","","野田市","","152638","76195","76443"
"2020000000","","2020年","1220B","","（旧：野田市）","","128103","63737","64366"
"2020000000","","2020年","12303","","（旧：関宿町）","","24535","12458","12077"
"2020000000","","2020年","12210","","茂原市","","86782","42643","44139"
"2020000000","","2020年","12211","","成田市","","132906","66231","66675"
"2020000000","","2020年","1221B","","（旧：成田市）","","116069","57650","58419"
"2020000000","","2020年","12341","","（旧：下総町）","","6185","3110","3075"
"2020000000","","2020年","12343","","（旧：大栄町）","","10652","5471","5181"
"2020000000","","2020年","12212","","佐倉市","","168743","82421","86322"
"2020000000","","2020年","12213","","東金市","","58219","29251","28968"
"2020000000","","2020年","12215","","旭市","","63745","31379","32366"
"2020000000","","2020年","1221C","","（旧：旭市）","","38693","19002","19691"
"2020000000","","2020年","12348","","（旧：干潟町）","","6160","3040","3120"
"2020000000","","2020年","12361","","（旧：海上町）","","10218","5037","5181"
"2020000000","","2020年","12362","","（旧：飯岡町）","","8674","4300","4374"
"2020000000","","2020年","12216","","習志野市","","176197","87882","88315"
"2020000000","","2020年","12217","","柏市","","426468","210824","215644"
"2020000000","","2020年","1221D","","（旧：柏市）","","373951","184615","189336"
"2020000000","","2020年","12305","","（旧：沼南町）","","52517","26209","26308"
"2020000000","","2020年","12218","","勝浦市","","16927","8704","8223"
"2020000000","","2020年","12219","","市原市","","269524","138438","131086"
"2020000000","","2020年","12220","","流山市","","199849","98431","101418"
"2020000000","","2020年","12221","","八千代市","","199498","97920","101578"
"2020000000","","2020年","12222","","我孫子市","","130510","63546","66964"
"2020000000","","2020年","12223","","鴨川市","","32116","15224","16892"
"2020000000","","2020年","1222B","","（旧：鴨川市）","","26904","12713","14191"
"2020000000","","2020年","12472","","（旧：天津小湊町）","","5212","2511","2701"
"2020000000","","2020年","12224","","鎌ケ谷市","","109932","53592","56340"
"2020000000","","2020年","12225","","君津市","","82206","41928","40278"
"2020000000","","2020年","12226","","富津市","","42465","21529","20936"
"2020000000","","2020年","12227","","浦安市","","171362","83506","87856"
"2020000000","","2020年","12228","","四街道市","","93576","46347","47229"
"2020000000","","2020年","12229","","袖ケ浦市","","63883","32214","31669"
"2020000000","","2020年","12230","","八街市","","67455","34113","33342"
"2020000000","","2020年","12231","","印西市","","102609","50574","52035"
"2020000000","","2020年","1223B","","（旧：印西市）","","81379","40025","41354"
"2020000000","","2020年","12325","","（旧：印旛村）","","13104","6564","6540"
"2020000000","","2020年","12328","","（旧：本埜村）","","8126","3985","4141"
"2020000000","","2020年","12232","","白井市","","62441","30916","31525"
"2020000000","","2020年","12326","","（旧：白井町）","","62441","30916","31525"
"2020000000","","2020年","12233","","富里市","","49735","25303","24432"
"2020000000","","2020年","12324","","（旧：富里町）","","49735","25303","24432"
"2020000000","","2020年","12234","","南房総市","","35831","17011","18820"
"2020000000","","2020年","12461","","（旧：富浦町）","","4167","1969","2198"
"2020000000","","2020年","12462","","（旧：富山町）","","4779","2283","2496"
"2020000000","","2020年","12464","","（旧：三芳村）","","4107","1944","2163"
"2020000000","","2020年","12465","","（旧：白浜町）","","4228","1945","2283"
"2020000000","","2020年","12466","","（旧：千倉町）","","9656","4569","5087"
"2020000000","","2020年","12467","","（旧：丸山町）","","4455","2160","2295"
"2020000000","","2020年","12468","","（旧：和田町）","","4439","2141","2298"
"2020000000","","2020年","12235","","匝瑳市","","35040","17251","17789"
"2020000000","","2020年","12214","","（旧：八日市場市）","","27225","13389","13836"
"2020000000","","2020年","12382","","（旧：野栄町）","","7815","3862","3953"
"2020000000","","2020年","12236","","香取市","","72356","35626","36730"
"2020000000","","2020年","12209","","（旧：佐原市）","","37710","18586","19124"
"2020000000","","2020年","12344","","（旧：小見川町）","","21699","10656","11043"
"2020000000","","2020年","12345","","（旧：山田町）","","8740","4292","4448"
"2020000000","","2020年","12346","","（旧：栗源町）","","4207","2092","2115"
"2020000000","","2020年","12237","","山武市","","48444","24200","24244"
"2020000000","","2020年","12404","","（旧：成東町）","","20647","10237","10410"
"2020000000","","2020年","12405","","（旧：山武町）","","15351","7787","7564"
"2020000000","","2020年","12406","","（旧：蓮沼村）","","3682","1796","1886"
"2020000000","","2020年","12407","","（旧：松尾町）","","8764","4380","4384"
"2020000000","","2020年","12238","","いすみ市","","35544","17362","18182"
"2020000000","","2020年","12442","","（旧：夷隅町）","","6124","3011","3113"
"2020000000","","2020年","12444","","（旧：大原町）","","16495","8039","8456"
"2020000000","","2020年","12445","","（旧：岬町）","","12925","6312","6613"
"2020000000","","2020年","12239","","大網白里市","","48129","23549","24580"
"2020000000","","2020年","12402","","（旧：大網白里町）","","48129","23549","24580"
"2020000000","","2020年","12322","","酒々井町","","20745","10155","10590"
"2020000000","","2020年","12329","","栄町","","20127","9869","10258"
"2020000000","","2020年","12342","","神崎町","","5816","2938","2878"
"2020000000","","2020年","12347","","多古町","","13735","6941","6794"
"2020000000","","2020年","12349","","東庄町","","13228","6575","6653"
"2020000000","","2020年","12403","","九十九里町","","14639","7203","7436"
"2020000000","","2020年","12409","","芝山町","","7033","3474","3559"
"2020000000","","2020年","12410","","横芝光町","","22075","10767","11308"
"2020000000","","2020年","12381","","（旧：光町）","","9746","4763","4983"
"2020000000","","2020年","12408","","（旧：横芝町）","","12329","6004","6325"
"2020000000","","2020年","12421","","一宮町","","11897","5824","6073"
"2020000000","","2020年","12422","","睦沢町","","6760","3259","3501"
"2020000000","","2020年","12423","","長生村","","13803","6801","7002"
"2020000000","","2020年","12424","","白子町","","10305","5115","5190"
"2020000000","","2020年","12426","","長柄町","","6721","3295","3426"
"2020000000","","2020年","12427","","長南町","","7198","3527","3671"
"2020000000","","2020年","12441","","大多喜町","","8885","4307","4578"
"2020000000","","2020年","12443","","御宿町","","6874","3260","3614"
"2020000000","","2020年","12463","","鋸南町","","6993","3356","3637"
"2020000000","","2020年","13000","","東京都","","14047594","6898388","7149206"
"2020000000","","2020年","13100","","特別区部","","9733276","4774402","4958874"
"2020000000","","2020年","13101","","千代田区","","66680","33637","33043"
"2020000000","","2020年","13102","","中央区","","169179","80931","88248"
"2020000000","","2020年","13103","","港区","","260486","123410","137076"
"2020000000","","2020年","13104","","新宿区","","349385","174822","174563"
"2020000000","","2020年","13105","","文京区","","240069","115483","124586"
"2020000000","","2020年","13106","","台東区","","211444","108586","102858"
"2020000000","","2020年","13107","","墨田区","","272085","134787","137298"
"2020000000","","2020年","13108","","江東区","","524310","258015","266295"
"2020000000","","2020年","13109","","品川区","","422488","208688","213800"
"2020000000","","2020年","13110","","目黒区","","288088","135820","152268"
"2020000000","","2020年","13111","","大田区","","748081","372464","375617"
"2020000000","","2020年","13112","","世田谷区","","943664","445592","498072"
"2020000000","","2020年","13113","","渋谷区","","243883","117907","125976"
"2020000000","","2020年","13114","","中野区","","344880","172525","172355"
"2020000000","","2020年","13115","","杉並区","","591108","284301","306807"
"2020000000","","2020年","13116","","豊島区","","301599","151020","150579"
"2020000000","","2020年","13117","","北区","","355213","176289","178924"
"2020000000","","2020年","13118","","荒川区","","217475","107683","109792"
"2020000000","","2020年","13119","","板橋区","","584483","286179","298304"
"2020000000","","2020年","13120","","練馬区","","752608","361770","390838"
"2020000000","","2020年","13121","","足立区","","695043","347408","347635"
"2020000000","","2020年","13122","","葛飾区","","453093","225758","227335"
"2020000000","","2020年","13123","","江戸川区","","697932","351327","346605"
"2020000000","","2020年","13201","","八王子市","","579355","291307","288048"
"2020000000","","2020年","13202","","立川市","","183581","91191","92390"
"2020000000","","2020年","13203","","武蔵野市","","150149","71868","78281"
"2020000000","","2020年","13204","","三鷹市","","195391","94489","100902"
"2020000000","","2020年","13205","","青梅市","","133535","66654","66881"
"2020000000","","2020年","13206","","府中市","","262790","131468","131322"
"2020000000","","2020年","13207","","昭島市","","113949","56639","57310"
"2020000000","","2020年","13208","","調布市","","242614","117044","125570"
"2020000000","","2020年","13209","","町田市","","431079","210533","220546"
"2020000000","","2020年","13210","","小金井市","","126074","61759","64315"
"2020000000","","2020年","13211","","小平市","","198739","97507","101232"
"2020000000","","2020年","13212","","日野市","","190435","94918","95517"
"2020000000","","2020年","13213","","東村山市","","151815","73827","77988"
"2020000000","","2020年","13214","","国分寺市","","129242","62985","66257"
"2020000000","","2020年","13215","","国立市","","77130","37515","39615"
